Entity Name,Entity Code,GAAP,Business Unit,Year,Period,Category,User GL code,User GL Description,Layers in CoA,Member, Column1 , Column2 , Column3 , Column4 , Column5 , Column6 , Column7 , Column8 , Column9 , Column10 , Column11 , Column12 , Column13 , Column14 , Column15 
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V478_BS_Stats,,,,V478_BS_Stats,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V480_Report,,,V480_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V480_Detail_A,,,,V480_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,16601000,,,,,16601000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,26601000,,,,,26601000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V480_Detail_B,,,,V480_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_LessorLeaseRecMat,,,,,S_LessorLeaseRecMat,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S1510001,,,,,,S1510001,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S1510000,,,,,,S1510000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V480_BS_Stats,,,,V480_BS_Stats,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V481_Report,,,V481_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V481_Detail_A,,,,V481_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_OthPayFVPL,,,,,BSA_OthPayFVPL,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,33022000,,,,,,33022000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V481_Detail_B,,,,V481_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_PayFVPL,,,,,S_PayFVPL,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S0830013,,,,,,S0830013,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S0830014,,,,,,S0830014,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S0830015,,,,,,S0830015,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V481_BS_Stats,,,,V481_BS_Stats,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V600_Report,,,V600_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V600_Detail_A,,,,V600_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_CentralOffCostPG,,,,,S_CentralOffCostPG,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902051,,,,,,S9902051,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902052,,,,,,S9902052,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902053,,,,,,S9902053,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902030,,,,,,S9902030,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902031,,,,,,S9902031,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902032,,,,,,S9902032,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902033,,,,,,S9902033,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902034,,,,,,S9902034,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902035,,,,,,S9902035,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902036,,,,,,S9902036,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902037,,,,,,S9902037,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902038,,,,,,S9902038,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902039,,,,,,S9902039,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902040,,,,,,S9902040,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902050,,,,,,S9902050,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V600_Detail_B,,,,V600_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_CentralOffCstPG,,,,,S_CentralOffCstPG,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060023,,,,,,S2060023,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060024,,,,,,S2060024,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060025,,,,,,S2060025,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060026,,,,,,S2060026,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060027,,,,,,S2060027,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060028,,,,,,S2060028,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060029,,,,,,S2060029,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060030,,,,,,S2060030,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060031,,,,,,S2060031,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060032,,,,,,S2060032,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060033,,,,,,S2060033,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2060034,,,,,,S2060034,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V600_PL_Stats,,,,V600_PL_Stats,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V602_Report,,,V602_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V602_Detail_A,,,,V602_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,61700000,,,,,61700000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V602_Detail_B,,,,V602_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_Audit_Big 4,,,,,S_Audit_Big 4,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_Audit_Big 4Group,,,,,,S_Audit_Big 4Group,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860000,,,,,,,S2860000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860001,,,,,,,S2860001,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860002,,,,,,,S2860002,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860003,,,,,,,S2860003,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S_Audit_Big 4Sub,,,,,,S_Audit_Big 4Sub,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860013,,,,,,,S2860013,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860014,,,,,,,S2860014,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860015,,,,,,,S2860015,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S2860016,,,,,,,S2860016,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V602_PL_Stats,,,,V602_PL_Stats,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V603_Report,,,V603_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V603_Detail_A,,,,V603_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,CapEx_PPE_Intang,,,,,CapEx_PPE_Intang,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPENet,,,,,,BS_PPENet,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_MiningLeases,,,,,,,BS_PPE_MiningLeases,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_MiningNet,,,,,,,,BS_PPE_MiningNet,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Mining,,,,,,,,,BS_PPE_Mining,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12000000,,,,,,,,,,12000000,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12010000,,,,,,,,,,12010000,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020000,,,,,,,,,,12020000,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Mining_RoUDR,,,,,,,,,BS_PPE_Mining_RoUDR,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12000020,,,,,,,,,,12000020,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12010020,,,,,,,,,,12010020,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020020,,,,,,,,,,12020020,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_MiningLessee,,,,,,,,,BS_PPE_MiningLessee,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12000010,,,,,,,,,,12000010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12010010,,,,,,,,,,12010010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020010,,,,,,,,,,12020010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_MiningLessor,,,,,,,,,BS_PPE_MiningLessor,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12000050,,,,,,,,,,12000050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12010050,,,,,,,,,,12010050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020050,,,,,,,,,,12020050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_DefStrip,,,,,,,,BS_PPE_DefStrip,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12100000,,,,,,,,,12100000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12110000,,,,,,,,,12110000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12120000,,,,,,,,,12120000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_CCC,,,,,,,,BS_PPE_CCC,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12200000,,,,,,,,,12200000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12210000,,,,,,,,,12210000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12220000,,,,,,,,,12220000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_VesselsNet,,,,,,,BS_PPE_VesselsNet,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Vessels,,,,,,,,BS_PPE_Vessels,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13000000,,,,,,,,,13000000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13010000,,,,,,,,,13010000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020000,,,,,,,,,13020000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Vessels_RoUDR,,,,,,,,BS_PPE_Vessels_RoUDR,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13000020,,,,,,,,,13000020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13010020,,,,,,,,,13010020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020020,,,,,,,,,13020020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_VesselsLessee,,,,,,,,BS_PPE_VesselsLessee,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13000010,,,,,,,,,13000010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13010010,,,,,,,,,13010010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020010,,,,,,,,,13020010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_VesselsLessor,,,,,,,,BS_PPE_VesselsLessor,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13000050,,,,,,,,,13000050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13010050,,,,,,,,,13010050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020050,,,,,,,,,13020050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LandBuilding,,,,,,,BS_PPE_LandBuilding,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Land_RoUDR,,,,,,,,BS_PPE_Land_RoUDR,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12500020,,,,,,,,,12500020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12510020,,,,,,,,,12510020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520020,,,,,,,,,12520020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LB_RoUDR,,,,,,,,BS_PPE_LB_RoUDR,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12501020,,,,,,,,,12501020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12511020,,,,,,,,,12511020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521020,,,,,,,,,12521020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LBLessee,,,,,,,,BS_PPE_LBLessee,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_BuildLessee,,,,,,,,,BS_PPE_BuildLessee,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12501010,,,,,,,,,,12501010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12511010,,,,,,,,,,12511010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521010,,,,,,,,,,12521010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LandLessee,,,,,,,,,BS_PPE_LandLessee,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12500010,,,,,,,,,,12500010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12510010,,,,,,,,,,12510010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520010,,,,,,,,,,12520010,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LBLessor,,,,,,,,BS_PPE_LBLessor,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_BuildLessor,,,,,,,,,BS_PPE_BuildLessor,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12501050,,,,,,,,,,12501050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12511050,,,,,,,,,,12511050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521050,,,,,,,,,,12521050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LandLessor,,,,,,,,,BS_PPE_LandLessor,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12500050,,,,,,,,,,12500050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12510050,,,,,,,,,,12510050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520050,,,,,,,,,,12520050,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Land,,,,,,,,BS_PPE_Land,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12500000,,,,,,,,,12500000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12510000,,,,,,,,,12510000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520000,,,,,,,,,12520000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_Building,,,,,,,,BS_PPE_Building,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12501000,,,,,,,,,12501000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12511000,,,,,,,,,12511000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521000,,,,,,,,,12521000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_InvestProp,,,,,,,,BS_PPE_InvestProp,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12600000,,,,,,,,,12600000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12610000,,,,,,,,,12610000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12620000,,,,,,,,,12620000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_CIPNet,,,,,,,BS_PPE_CIPNet,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_CIPLessee,,,,,,,,BS_PPE_CIPLessee,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12900010,,,,,,,,,12900010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920010,,,,,,,,,12920010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_CIPLessor,,,,,,,,BS_PPE_CIPLessor,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12900050,,,,,,,,,12900050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920050,,,,,,,,,12920050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_CIPROU,,,,,,,,BS_PPE_CIPROU,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12900020,,,,,,,,,12900020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920020,,,,,,,,,12920020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_CIP,,,,,,,,BS_PPE_CIP,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12900000,,,,,,,,,12900000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920000,,,,,,,,,12920000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_PE,,,,,,,BS_PPE_PE,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_PE_RoUDR,,,,,,,,BS_PPE_PE_RoUDR,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12700020,,,,,,,,,12700020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12710020,,,,,,,,,12710020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720020,,,,,,,,,12720020,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_PELessee,,,,,,,,BS_PPE_PELessee,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12700010,,,,,,,,,12700010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12710010,,,,,,,,,12710010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720010,,,,,,,,,12720010,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_PELessor,,,,,,,,BS_PPE_PELessor,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12700050,,,,,,,,,12700050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12710050,,,,,,,,,12710050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720050,,,,,,,,,12720050,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_PME,,,,,,,,BS_PPE_PME,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12700000,,,,,,,,,12700000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12710000,,,,,,,,,12710000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720000,,,,,,,,,12720000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_PPE_LVA,,,,,,,,BS_PPE_LVA,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12800000,,,,,,,,,12800000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12810000,,,,,,,,,12810000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_Intang,,,,,,BS_Intang,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_IntangCont,,,,,,,BS_IntangCont,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_IntangCC,,,,,,,,BS_IntangCC,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11900000,,,,,,,,,11900000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11910000,,,,,,,,,11910000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11920000,,,,,,,,,11920000,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_IntangOCB,,,,,,,,BS_IntangOCB,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11801000,,,,,,,,,11801000,,,,,,
